""
"TEC System Name:","143-AC-5101","","Descriptor:","1ST FLR IDF RM"
" 97","143-AT-431130:SUPDUCT AREA","","","0.2","SQ. FT"," -N-     NONE"
" 98","143-AT-431130:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-431130:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-431131","","Descriptor:",""
"","143-AT-431131:ADDRESS","","","26",""," -N-     NONE"
"  2","143-AT-431131:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-431131:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-431131:ROOM TEMP","","","72.0","DEG F"," -N-     NONE"
"  5","143-AT-431131:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-431131:REHEAT AO1","","","5.92","VOLTS"," -N-     NONE"
"  7","143-AT-431131:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-431131:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-431131:TEMP CTL VOL","","","232.0"," CFM"," -N-     NONE"
" 10","143-AT-431131:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-431131:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-431131:ROOM STPT","","","72.0","DEG F"," -N-     OPER"
" 14","143-AT-431131:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-431131:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-431131:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-431131:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-431131:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-431131:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-431131:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-431131:VOL DIF ALM","","","OFF",""," -N-     NONE"
" 23","143-AT-431131:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-431131:OCC SWIT DI2","","","OFF",""," -N-     NONE"
" 25","143-AT-431131:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-431131:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-431131:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-431131:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-431131:NET OCC CMD","","","OCC",""," -N-     OVRD"
" 30","143-AT-431131:GEX AIR VOL","","","376.0"," CFM"," -N-     NONE"
" 31","143-AT-431131:OCC SUP MAX","","","232.0"," CFM"," -N-     NONE"
" 32","143-AT-431131:OCC SUP MIN","","","232.0"," CFM"," -N-     NONE"
" 33","143-AT-431131:OCC GEX MAX","","","352.0"," CFM"," -N-     NONE"
" 34","143-AT-431131:OCC GEX MIN","","","352.0"," CFM"," -N-     NONE"
" 35","143-AT-431131:SUP AIR VOL","","","240.0"," CFM"," -N-     NONE"
" 36","143-AT-431131:SUP FLO COEF","","","0.6",""," -N-     NONE"
" 37","143-AT-431131:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-431131:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-431131:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-431131:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-431131:DO 1","","","OFF",""," -N-     NONE"
" 42","143-AT-431131:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-431131:DO 3","","","ON",""," -N-     NONE"
" 44","143-AT-431131:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-431131:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-431131:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-431131:AI 4","","","54.4","PCT"," *F*     NONE"
" 48","143-AT-431131:SUP TEMP AI5","","","76.5","DEG F"," -N-     NONE"
" 49","143-AT-431131:VALVE CMD","","","40.0","PCT"," -N-     NONE"
" 50","143-AT-431131:TRACK MODE","","","ETS",""," -N-     NONE"
" 51","143-AT-431131:MIN FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 52","143-AT-431131:MAX FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 53","143-AT-431131:TOTL EXHAUST","","","376.0"," CFM"," -N-     NONE"
" 54","143-AT-431131:GEX FLO COEF","","","0.55",""," -N-     NONE"
" 55","143-AT-431131:FHX OCC VOL","","","0.0"," CFM"," -N-     NONE"
" 56","143-AT-431131:FHX UOC VOL","","","0.0"," CFM"," -N-     NONE"
" 57","143-AT-431131:VALVE CLOSED","","","10.0","VOLTS"," -N-     NONE"
" 58","143-AT-431131:VALVE OPEN","","","0.0","VOLTS"," -N-     NONE"
" 59","143-AT-431131:FHX VOL","","","0.0"," CFM"," *F*     NONE"
" 60","143-AT-431131:GEXDUCT AREA","","","0.2","SQ. FT"," -N-     NONE"
" 61","143-AT-431131:OTHER SUP","","","0.0"," CFM"," -N-     NONE"
" 62","143-AT-431131:VOL DIFFRNC","","","136.0"," CFM"," -N-     NONE"
" 63","143-AT-431131:ROOM P GAIN","","","20.0",""," -N-     NONE"
" 64","143-AT-431131:ROOM I GAIN","","","0.01",""," -N-     NONE"
" 65","143-AT-431131:OCC DIF STPT","","","120.0"," CFM"," -N-     NONE"
" 66","143-AT-431131:UOC DIF STPT","","","120.0"," CFM"," -N-     NONE"
" 67","143-AT-431131:UOC GEX MAX","","","232.0"," CFM"," -N-     NONE"
" 68","143-AT-431131:UOC GEX MIN","","","232.0"," CFM"," -N-     NONE"
" 69","143-AT-431131:TOTL SUPPLY","","","224.0"," CFM"," -N-     NONE"
" 70","143-AT-431131:SUP P GAIN","","","0.04",""," -N-     NONE"
" 71","143-AT-431131:UOC SUP MAX","","","232.0"," CFM"," -N-     NONE"
" 72","143-AT-431131:UOC SUP MIN","","","232.0"," CFM"," -N-     NONE"
" 73","143-AT-431131:DO DIR.REV","","","0.0",""," -N-     NONE"
" 74","143-AT-431131:MTR SETUP","","","5.0",""," -N-     NONE"
" 75","143-AT-431131:SUP DMP CMD","","","55.2","PCT"," -N-     NONE"
" 76","143-AT-431131:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 77","143-AT-431131:MTR1 ROT ANG","","","90.0",""," -N-     NONE"
" 78","143-AT-431131:CTL TEMP","","","72.0","DEG F"," -N-     NONE"
" 79","143-AT-431131:TEMP LOOPOUT","","","30.0","PCT"," -N-     NONE"
" 80","143-AT-431131:GEX DMP CMD","","","7.2","PCT"," -N-     NONE"
" 81","143-AT-431131:MTR2 TIMING","","","90.0","SEC"," -N-     NONE"
" 82","143-AT-431131:MTR2 ROT ANG","","","90.0",""," -N-     NONE"
" 83","143-AT-431131:OCC STATE","","","OFF",""," -N-     NONE"
" 84","143-AT-431131:UNOCC STATE","","","OFF",""," -N-     NONE"
" 85","143-AT-431131:GEX FLO STPT","","","352.0"," CFM"," -N-     NONE"
" 86","143-AT-431131:FAIL LIMIT","","","40.0"," CFM"," -N-     NONE"
" 87","143-AT-431131:FAIL TIME","","","60.0","SEC"," -N-     NONE"
" 88","143-AT-431131:VOL DIF STPT","","","120.0"," CFM"," -N-     NONE"
" 89","143-AT-431131:OTHER EXH","","","0.0"," CFM"," -N-     NONE"
" 90","143-AT-431131:OC V ALM LVL","","","40.0"," CFM"," -N-     NONE"
" 91","143-AT-431131:UC V ALM LVL","","","160.0"," CFM"," -N-     NONE"
" 92","143-AT-431131:VENT ALM","","","OFF",""," -N-     NONE"
" 93","143-AT-431131:SUP FLO STPT","","","232.0"," CFM"," -N-     NONE"
" 94","143-AT-431131:CAL AIR","","","NO",""," -N-     NONE"
" 95","143-AT-431131:CAL SETUP","","","1.0",""," -N-     NONE"
" 96","143-AT-431131:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","143-AT-431131:SUPDUCT AREA","","","0.2","SQ. FT"," -N-     NONE"
" 98","143-AT-431131:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-431131:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-431132","","Descriptor:",""
"","143-AT-431132:ADDRESS","","","25",""," -N-     NONE"
"  2","143-AT-431132:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-431132:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-431132:ROOM TEMP","","","72.5","DEG F"," -N-     NONE"
"  5","143-AT-431132:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-431132:REHEAT AO1","","","6.4","VOLTS"," -N-     NONE"
"  7","143-AT-431132:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-431132:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-431132:TEMP CTL VOL","","","888.0"," CFM"," -N-     NONE"
" 10","143-AT-431132:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-431132:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-431132:ROOM STPT","","","72.0","DEG F"," -N-     OPER"
" 14","143-AT-431132:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-431132:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-431132:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-431132:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-431132:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-431132:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-431132:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-431132:VOL DIF ALM","","","ON",""," -N-     NONE"
" 23","143-AT-431132:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-431132:OCC SWIT DI2","","","OFF",""," -N-     NONE"
" 25","143-AT-431132:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-431132:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-431132:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-431132:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-431132:NET OCC CMD","","","OCC",""," -N-     NONE"
" 30","143-AT-431132:GEX AIR VOL","","","884.0"," CFM"," -N-     NONE"
" 31","143-AT-431132:OCC SUP MAX","","","888.0"," CFM"," -N-     NONE"
" 32","143-AT-431132:OCC SUP MIN","","","888.0"," CFM"," -N-     NONE"
" 33","143-AT-431132:OCC GEX MAX","","","888.0"," CFM"," -N-     NONE"
" 34","143-AT-431132:OCC GEX MIN","","","888.0"," CFM"," -N-     NONE"
" 35","143-AT-431132:SUP AIR VOL","","","896.0"," CFM"," -N-     NONE"
" 36","143-AT-431132:SUP FLO COEF","","","0.7",""," -N-     NONE"
" 37","143-AT-431132:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-431132:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-431132:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-431132:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-431132:DO 1","","","OFF",""," -N-     NONE"
" 42","143-AT-431132:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-431132:DO 3","","","OFF",""," -N-     NONE"
" 44","143-AT-431132:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-431132:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-431132:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-431132:AI 4","","","54.4","PCT"," *F*     NONE"
" 48","143-AT-431132:SUP TEMP AI5","","","68.0","DEG F"," -N-     NONE"
" 49","143-AT-431132:VALVE CMD","","","35.2","PCT"," -N-     NONE"
" 50","143-AT-431132:TRACK MODE","","","ETS",""," -N-     NONE"
" 51","143-AT-431132:MIN FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 52","143-AT-431132:MAX FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 53","143-AT-431132:TOTL EXHAUST","","","884.0"," CFM"," -N-     NONE"
" 54","143-AT-431132:GEX FLO COEF","","","0.7",""," -N-     NONE"
" 55","143-AT-431132:FHX OCC VOL","","","0.0"," CFM"," -N-     NONE"
" 56","143-AT-431132:FHX UOC VOL","","","0.0"," CFM"," -N-     NONE"
" 57","143-AT-431132:VALVE CLOSED","","","10.0","VOLTS"," -N-     NONE"
" 58","143-AT-431132:VALVE OPEN","","","0.0","VOLTS"," -N-     NONE"
" 59","143-AT-431132:FHX VOL","","","0.0"," CFM"," *F*     NONE"
" 60","143-AT-431132:GEXDUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 61","143-AT-431132:OTHER SUP","","","0.0"," CFM"," -N-     NONE"
" 62","143-AT-431132:VOL DIFFRNC","",""," -12.0"," CFM"," -N-     NONE"
" 63","143-AT-431132:ROOM P GAIN","","","20.0",""," -N-     NONE"
" 64","143-AT-431132:ROOM I GAIN","","","0.01",""," -N-     NONE"
" 65","143-AT-431132:OCC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 66","143-AT-431132:UOC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 67","143-AT-431132:UOC GEX MAX","","","888.0"," CFM"," -N-     NONE"
" 68","143-AT-431132:UOC GEX MIN","","","888.0"," CFM"," -N-     NONE"
" 69","143-AT-431132:TOTL SUPPLY","","","880.0"," CFM"," -N-     NONE"
" 70","143-AT-431132:SUP P GAIN","","","0.04",""," -N-     NONE"
" 71","143-AT-431132:UOC SUP MAX","","","2200.0"," CFM"," -N-     NONE"
" 72","143-AT-431132:UOC SUP MIN","","","220.0"," CFM"," -N-     NONE"
" 73","143-AT-431132:DO DIR.REV","","","0.0",""," -N-     NONE"
" 74","143-AT-431132:MTR SETUP","","","5.0",""," -N-     NONE"
" 75","143-AT-431132:SUP DMP CMD","","","41.2","PCT"," -N-     NONE"
" 76","143-AT-431132:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 77","143-AT-431132:MTR1 ROT ANG","","","90.0",""," -N-     NONE"
" 78","143-AT-431132:CTL TEMP","","","72.5","DEG F"," -N-     NONE"
" 79","143-AT-431132:TEMP LOOPOUT","","","32.4","PCT"," -N-     NONE"
" 80","143-AT-431132:GEX DMP CMD","","","90.4","PCT"," -N-     NONE"
" 81","143-AT-431132:MTR2 TIMING","","","90.0","SEC"," -N-     NONE"
" 82","143-AT-431132:MTR2 ROT ANG","","","90.0",""," -N-     NONE"
" 83","143-AT-431132:OCC STATE","","","OFF",""," -N-     NONE"
" 84","143-AT-431132:UNOCC STATE","","","OFF",""," -N-     NONE"
" 85","143-AT-431132:GEX FLO STPT","","","888.0"," CFM"," -N-     NONE"
" 86","143-AT-431132:FAIL LIMIT","","","40.0"," CFM"," -N-     NONE"
" 87","143-AT-431132:FAIL TIME","","","60.0","SEC"," -N-     NONE"
" 88","143-AT-431132:VOL DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 89","143-AT-431132:OTHER EXH","","","0.0"," CFM"," -N-     NONE"
" 90","143-AT-431132:OC V ALM LVL","","","40.0"," CFM"," -N-     NONE"
" 91","143-AT-431132:UC V ALM LVL","","","160.0"," CFM"," -N-     NONE"
" 92","143-AT-431132:VENT ALM","","","OFF",""," -N-     NONE"
" 93","143-AT-431132:SUP FLO STPT","","","888.0"," CFM"," -N-     NONE"
" 94","143-AT-431132:CAL AIR","","","NO",""," -N-     NONE"
" 95","143-AT-431132:CAL SETUP","","","1.0",""," -N-     NONE"
" 96","143-AT-431132:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","143-AT-431132:SUPDUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 98","143-AT-431132:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-431132:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-431133","","Descriptor:",""
"","143-AT-431133:ADDRESS","","","19",""," -N-     NONE"
"  2","143-AT-431133:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-431133:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-431133:ROOM TEMP","","","72.25","DEG F"," -N-     NONE"
"  5","143-AT-431133:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-431133:REHEAT AO1","","","0.0","VOLTS"," -N-     NONE"
"  7","143-AT-431133:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-431133:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-431133:TEMP CTL VOL","","","592.0"," CFM"," -N-     NONE"
" 10","143-AT-431133:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-431133:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-431133:ROOM STPT","","","72.0","DEG F"," -N-     OPER"
" 14","143-AT-431133:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-431133:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-431133:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-431133:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-431133:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-431133:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-431133:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-431133:VOL DIF ALM","","","ON",""," -N-     NONE"
" 23","143-AT-431133:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-431133:OCC SWIT DI2","","","OFF",""," -N-     NONE"
" 25","143-AT-431133:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-431133:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-431133:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-431133:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-431133:NET OCC CMD","","","OCC",""," -N-     NONE"
" 30","143-AT-431133:GEX AIR VOL","","","568.0"," CFM"," -N-     NONE"
" 31","143-AT-431133:OCC SUP MAX","","","592.0"," CFM"," -N-     NONE"
" 32","143-AT-431133:OCC SUP MIN","","","592.0"," CFM"," -N-     NONE"
" 33","143-AT-431133:OCC GEX MAX","","","592.0"," CFM"," -N-     NONE"
" 34","143-AT-431133:OCC GEX MIN","","","592.0"," CFM"," -N-     NONE"
" 35","143-AT-431133:SUP AIR VOL","","","596.0"," CFM"," -N-     NONE"
" 36","143-AT-431133:SUP FLO COEF","","","0.7",""," -N-     NONE"
" 37","143-AT-431133:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-431133:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-431133:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-431133:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-431133:DO 1","","","OFF",""," -N-     NONE"
" 42","143-AT-431133:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-431133:DO 3","","","ON",""," -N-     NONE"
" 44","143-AT-431133:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-431133:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-431133:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-431133:AI 4","","","54.4","PCT"," *F*     NONE"
" 48","143-AT-431133:SUP TEMP AI5","","","93.0","DEG F"," -N-     NONE"
" 49","143-AT-431133:VALVE CMD","","","100.0","PCT"," -N-     NONE"
" 50","143-AT-431133:TRACK MODE","","","ETS",""," -N-     NONE"
" 51","143-AT-431133:MIN FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 52","143-AT-431133:MAX FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 53","143-AT-431133:TOTL EXHAUST","","","568.0"," CFM"," -N-     NONE"
" 54","143-AT-431133:GEX FLO COEF","","","0.7",""," -N-     NONE"
" 55","143-AT-431133:FHX OCC VOL","","","0.0"," CFM"," -N-     NONE"
" 56","143-AT-431133:FHX UOC VOL","","","0.0"," CFM"," -N-     NONE"
" 57","143-AT-431133:VALVE CLOSED","","","10.0","VOLTS"," -N-     NONE"
" 58","143-AT-431133:VALVE OPEN","","","0.0","VOLTS"," -N-     NONE"
" 59","143-AT-431133:FHX VOL","","","0.0"," CFM"," *F*     NONE"
" 60","143-AT-431133:GEXDUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 61","143-AT-431133:OTHER SUP","","","0.0"," CFM"," -N-     NONE"
" 62","143-AT-431133:VOL DIFFRNC","",""," -28.0"," CFM"," -N-     NONE"
" 63","143-AT-431133:ROOM P GAIN","","","20.0",""," -N-     NONE"
" 64","143-AT-431133:ROOM I GAIN","","","0.01",""," -N-     NONE"
" 65","143-AT-431133:OCC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 66","143-AT-431133:UOC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 67","143-AT-431133:UOC GEX MAX","","","592.0"," CFM"," -N-     NONE"
" 68","143-AT-431133:UOC GEX MIN","","","592.0"," CFM"," -N-     NONE"
" 69","143-AT-431133:TOTL SUPPLY","","","596.0"," CFM"," -N-     NONE"
" 70","143-AT-431133:SUP P GAIN","","","0.04",""," -N-     NONE"
" 71","143-AT-431133:UOC SUP MAX","","","592.0"," CFM"," -N-     NONE"
" 72","143-AT-431133:UOC SUP MIN","","","592.0"," CFM"," -N-     NONE"
" 73","143-AT-431133:DO DIR.REV","","","0.0",""," -N-     NONE"
" 74","143-AT-431133:MTR SETUP","","","5.0",""," -N-     NONE"
" 75","143-AT-431133:SUP DMP CMD","","","76.0","PCT"," -N-     NONE"
" 76","143-AT-431133:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 77","143-AT-431133:MTR1 ROT ANG","","","90.0",""," -N-     NONE"
" 78","143-AT-431133:CTL TEMP","","","72.25","DEG F"," -N-     NONE"
" 79","143-AT-431133:TEMP LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 80","143-AT-431133:GEX DMP CMD","","","77.6","PCT"," -N-     NONE"
" 81","143-AT-431133:MTR2 TIMING","","","90.0","SEC"," -N-     NONE"
" 82","143-AT-431133:MTR2 ROT ANG","","","90.0",""," -N-     NONE"
" 83","143-AT-431133:OCC STATE","","","OFF",""," -N-     NONE"
" 84","143-AT-431133:UNOCC STATE","","","OFF",""," -N-     NONE"
" 85","143-AT-431133:GEX FLO STPT","","","592.0"," CFM"," -N-     NONE"
" 86","143-AT-431133:FAIL LIMIT","","","40.0"," CFM"," -N-     NONE"
" 87","143-AT-431133:FAIL TIME","","","60.0","SEC"," -N-     NONE"
" 88","143-AT-431133:VOL DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 89","143-AT-431133:OTHER EXH","","","0.0"," CFM"," -N-     NONE"
" 90","143-AT-431133:OC V ALM LVL","","","40.0"," CFM"," -N-     NONE"
" 91","143-AT-431133:UC V ALM LVL","","","160.0"," CFM"," -N-     NONE"
" 92","143-AT-431133:VENT ALM","","","OFF",""," -N-     NONE"
" 93","143-AT-431133:SUP FLO STPT","","","592.0"," CFM"," -N-     NONE"
" 94","143-AT-431133:CAL AIR","","","NO",""," -N-     NONE"
" 95","143-AT-431133:CAL SETUP","","","1.0",""," -N-     NONE"
" 96","143-AT-431133:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","143-AT-431133:SUPDUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 98","143-AT-431133:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-431133:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-431136","","Descriptor:",""
"","143-AT-431136:ADDRESS","","","23",""," -N-     NONE"
"  2","143-AT-431136:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-431136:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-431136:ROOM TEMP","","","72.75","DEG F"," -N-     NONE"
"  5","143-AT-431136:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-431136:REHEAT AO1","","","8.72","VOLTS"," -N-     NONE"
"  7","143-AT-431136:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-431136:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-431136:TEMP CTL VOL","","","600.0"," CFM"," -N-     NONE"
" 10","143-AT-431136:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-431136:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-431136:ROOM STPT","","","72.0","DEG F"," -N-     OPER"
" 14","143-AT-431136:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-431136:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-431136:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-431136:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-431136:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-431136:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-431136:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-431136:VOL DIF ALM","","","ON",""," -N-     NONE"
" 23","143-AT-431136:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-431136:OCC SWIT DI2","","","OFF",""," -N-     NONE"
" 25","143-AT-431136:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-431136:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-431136:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-431136:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-431136:NET OCC CMD","","","OCC",""," -N-     NONE"
" 30","143-AT-431136:GEX AIR VOL","","","552.0"," CFM"," -N-     NONE"
" 31","143-AT-431136:OCC SUP MAX","","","600.0"," CFM"," -N-     NONE"
" 32","143-AT-431136:OCC SUP MIN","","","600.0"," CFM"," -N-     NONE"
" 33","143-AT-431136:OCC GEX MAX","","","600.0"," CFM"," -N-     NONE"
" 34","143-AT-431136:OCC GEX MIN","","","600.0"," CFM"," -N-     NONE"
" 35","143-AT-431136:SUP AIR VOL","","","604.0"," CFM"," -N-     NONE"
" 36","143-AT-431136:SUP FLO COEF","","","0.7",""," -N-     NONE"
" 37","143-AT-431136:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-431136:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-431136:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-431136:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-431136:DO 1","","","OFF",""," -N-     NONE"
" 42","143-AT-431136:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-431136:DO 3","","","OFF",""," -N-     NONE"
" 44","143-AT-431136:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-431136:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-431136:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-431136:AI 4","","","54.4","PCT"," *F*     NONE"
" 48","143-AT-431136:SUP TEMP AI5","","","72.5","DEG F"," -N-     NONE"
" 49","143-AT-431136:VALVE CMD","","","12.8","PCT"," -N-     NONE"
" 50","143-AT-431136:TRACK MODE","","","ETS",""," -N-     NONE"
" 51","143-AT-431136:MIN FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 52","143-AT-431136:MAX FHX VOL","","","0.0"," CFM"," -N-     NONE"
