!USA.FRC3.PXCM359:Address,, -Virtual-,(                ),0,, -N-       NONE
FRC3A.P.AH10.DX6,,0 08 06,(AH10 DXCOMP 6 SS),OFF,, -N-       BN16
FRC3A.P.AH10.DX6.STATUS,,0 03 11,(AH10 DX6 STATUS ),OFF,, -N-       NONE
FRC3A.P.AH10.DXBLOWDWN,,0 11 02,(BLOWDOWN DISABLE),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.1SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.24TMR,, -Virtual-,(ECH 24 HR TIMER ),419,mins, -N-       BN16
FRC3A.P.AH10.ECH.24TMS,, -Virtual-,(ECH 24 HR STPT  ),1440,mins, -N-       NONE
FRC3A.P.AH10.ECH.2SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.3SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.4SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.BPD,,0 05 01,(AH10 ECH BY PASS),100,PCT, -N-       BN16
FRC3A.P.AH10.ECH.BPD.ALM,, -Virtual-,(AH10 ECH BPD ALM),NORMAL,, -N-       BN16
FRC3A.P.AH10.ECH.BPD.POS,,0 09 05,(AH10 ECH BPD POS),97.88,PCT, -N-       NONE
FRC3A.P.AH10.ECH.CAP,, -Virtual-,(ECH DEMAND      ),0,PCT, -N-       BN16
FRC3A.P.AH10.ECH.CC1,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.CC2,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.CC3,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.CC4,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.CNT,, -Virtual-,(ECH COUNT       ),0,, -N-       BN16
FRC3A.P.AH10.ECH.DRY.ENB,, -Virtual-,(ECH DRY ENABLE  ),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.DRY.TMR,, -Virtual-,(ECH DRY TMR     ),0,mins, -N-       NONE
FRC3A.P.AH10.ECH.DRY.TMS,, -Virtual-,(ECH DRY TMR     ),60,mins, -N-       BN16
FRC3A.P.AH10.ECH.ENB,, -Virtual-,(ECH ENABLED     ),ON,, -N-       BN16
FRC3A.P.AH10.ECH.FAIL1,, -Virtual-,(ECH FDA FAIL    ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.FAIL2,, -Virtual-,(ECH FDB FAIL    ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.FBDMP,, -Virtual-,(ECH F&B MODE    ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.FBDMP.DAYTMR,, -Virtual-,(                ),0,, -N-       BN16
FRC3A.P.AH10.ECH.FBDMP.DAYTMS,, -Virtual-,(                ),7,, -N-       BN16
FRC3A.P.AH10.ECH.FBDMP.DRY.ENB,, -Virtual-,(FBDMP DRY ENABLE),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.FBDMP.DRY.TMR,, -Virtual-,(                ),0,, -N-       NONE
FRC3A.P.AH10.ECH.FBDMP.DRY.TMS,, -Virtual-,(                ),60,, -N-       BN16
FRC3A.P.AH10.ECH.FBDMP.HRTMR,, -Virtual-,(                ),0,, -N-       BN16
FRC3A.P.AH10.ECH.FDA,,0 05 03,(AH10 ECH FDMPR A),100,PCT, -N-       BN16
FRC3A.P.AH10.ECH.FDA.ALM,, -Virtual-,(AH10 ECH FDA ALM),NORMAL,, -N-       BN16
FRC3A.P.AH10.ECH.FDA.POS,,0 09 07,(AH10 ECH FDA POS),96.37,PCT, -N-       NONE
FRC3A.P.AH10.ECH.FDAV1,,0 06 03,(AH10 ECH FDA1 VL),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.FDAV1.FLENB,, -Virtual-,(FDAV1 FLUSH ENBL),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.FDAV1.FLTMR,, -Virtual-,(                ),0,, -N-       NONE
FRC3A.P.AH10.ECH.FDAV2,,0 06 04,(AH10 ECH FDA2 VL),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.FDAV2.FLENB,, -Virtual-,(FDAV2 FLUSH ENBL),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.FDAV2.FLTMR,, -Virtual-,(                ),0,, -N-       NONE
FRC3A.P.AH10.ECH.FDB,,0 05 02,(AH10 ECH FDMPR B),100,PCT, -N-       BN16
FRC3A.P.AH10.ECH.FDB.ALM,, -Virtual-,(AH10 ECH FDB ALM),NORMAL,, -N-       BN16
FRC3A.P.AH10.ECH.FDB.POS,,0 09 06,(AH10 ECH FDB POS),94.77,PCT, -N-       NONE
FRC3A.P.AH10.ECH.FDBV1,,0 06 05,(AH10 ECH FDB1 VL),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.FDBV1.FLENB,, -Virtual-,(FDBV1 FLUSH ENBL),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.FDBV1.FLTMR,, -Virtual-,(                ),0,, -N-       NONE
FRC3A.P.AH10.ECH.FDBV2,,0 06 06,(AH10 ECH FDB2 VL),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.FDBV2.FLENB,, -Virtual-,(FDBV2 FLUSH ENBL),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.FDBV2.FLTMR,, -Virtual-,(                ),0,, -N-       NONE
FRC3A.P.AH10.ECH.FL.RUN,, -Virtual-,(ECH FLUSH TMR   ),0,mins, -N-       NONE
FRC3A.P.AH10.ECH.FL.RUN.SP,, -Virtual-,(ECH FLUSH TMR SP),30,mins, -N-       BN16
FRC3A.P.AH10.ECH.FLSH.NEED,, -Virtual-,(ECH FLUSH ENB   ),ON,, -N-       BN16
FRC3A.P.AH10.ECH.FLUSH.DLYTMR,, -Virtual-,(                ),262144,, -N-       BN16
FRC3A.P.AH10.ECH.FLUSH.DLYTMS,, -Virtual-,(                ),60,, -N-       BN16
FRC3A.P.AH10.ECH.FLUSH.ENB,, -Virtual-,(ECH FLUSH ENB   ),OFF,, -N-       NONE
FRC3A.P.AH10.ECH.FLUSH.TMR,, -Virtual-,(ECH FLUSH TMR   ),0,mins, -N-       BN16
FRC3A.P.AH10.ECH.FLUSH.TMS,, -Virtual-,(ECH FLUSH TMR   ),1440,mins, -N-       BN16
FRC3A.P.AH10.ECH.HYBRID,, -Virtual-,(ECH HYBRID MODE ),ON,, -N-       BN16
FRC3A.P.AH10.ECH.INI,, -Virtual-,(Initial Timing  ),ON,, -N-       BN16
FRC3A.P.AH10.ECH.INI01,, -Virtual-,(STG 01 INI TMR  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.INI02,, -Virtual-,(STG 02 INI TMR  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.INI03,, -Virtual-,(STG 03 INI TMR  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.INI04,, -Virtual-,(STG 04 INI TMR  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.MAX.TMR,, -Virtual-,(MAX TIME STPT   ),300,secs, -N-       NONE
FRC3A.P.AH10.ECH.MODE,, -Virtual-,(ECH MODE        ),ON,, -N-       BN16
FRC3A.P.AH10.ECH.NEED,, -Virtual-,(                ),0,PCT, -N-       BN16
FRC3A.P.AH10.ECH.ONSTPT1,, -Virtual-,(VLV TIME STPT   ),120,secs, -N-       BN16
FRC3A.P.AH10.ECH.ONSTPT2,, -Virtual-,(VLV TIME STPT   ),30,secs, -N-       BN16
FRC3A.P.AH10.ECH.ONSTPT3,, -Virtual-,(VLV TIME STPT   ),30,secs, -N-       BN16
FRC3A.P.AH10.ECH.ONSTPT4,, -Virtual-,(VLV TIME STPT   ),30,secs, -N-       BN16
FRC3A.P.AH10.ECH.OPR.VRT,, -Virtual-,(ECH MODE SEL VRT),3,, -N-       BN16
FRC3A.P.AH10.ECH.REQ,, -Virtual-,(ECH NEEDED      ),0,, -N-       BN16
FRC3A.P.AH10.ECH.SEQ,, -Virtual-,(ECH SEQ         ),2,, -N-       BN16
FRC3A.P.AH10.ECH.SEQ.CHNG,, -Virtual-,(SEQ CHNG FLAG   ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.TIMED,, -Virtual-,(ECH TIMED MODE  ),OFF,, -N-       BN16
FRC3A.P.AH10.ECH.TMR.NEED,, -Virtual-,(24 HOUR NEED    ),ON,, -N-       BN16
FRC3A.P.AH10.ECH.WTR.NEED,, -Virtual-,(ECH WATER NEED  ),OFF,, -N-       BN16
FRC3A.P.AH10.EMS,,0 06 02,(AH10 EMERG STOP ),OFF,, -N-       NONE
FRC3A.P.AH10.FAF,,0 03 01,(A10 FANARAY FAIL),OFF,, -N-       NONE
FRC3A.P.AH10.FAIL,, -Virtual-,(AH10 FAILED     ),OFF,, -N-       BN16
FRC3A.P.AH10.FAN.HEAT,, -Virtual-,(FAN HEAT        ),1.3,DEG F, -N-       BN16
FRC3A.P.AH10.FAS,,0 03 03,(AH10 FIRE ALARM ),OFF,, -N-       NONE
FRC3A.P.AH10.FLOW,,0 01 05,(AH10 FAN FLOW   ),63419,ft3/m, -N-       NONE
FRC3A.P.AH10.MAD,, -Virtual-,(MIX AIR DMPR    ),45.01,PCT, -N-       BN16
FRC3A.P.AH10.MAD.MIN,, -Virtual-,(MAD MIN         ),0,PCT, -N-       BN16
FRC3A.P.AH10.MADTME,, -Virtual-,(MAD TIMER       ),1.80E+07,secs, -N-       BN16
FRC3A.P.AH10.MAS,, -Virtual-,(MA STPT         ),65,DEG F, -N-       BN16
FRC3A.P.AH10.MAT,,0 01 01,(AH10 MA TEMP    ),66.31,DEG F, -N-       NONE
FRC3A.P.AH10.MAT.ERR,, -Virtual-,(AH10 MAT ERR    ),0,, -N-       BN16
FRC3A.P.AH10.MAXOAD,,0 04 01,(MAX OA DAMPER   ),16.69,PCT, -N-       BN16
FRC3A.P.AH10.MAXOAD.ALM,, -Virtual-,(AH10 MAXOAD ALRM),NORMAL,, -N-       BN16
FRC3A.P.AH10.MAXOAD.POS,,0 02 01,(MAX OAD POSITON ),16.35,PCT, -N-       NONE
FRC3A.P.AH10.MINOAD,,0 05 05,(MIN OA DAMPER   ),100,PCT, -N-       BN16
FRC3A.P.AH10.MINOAD.ALM,, -Virtual-,(AH10 MINOAD ALRM),NORMAL,, -N-       BN16
FRC3A.P.AH10.MINOAD.POS,,0 02 06,(MINOAD POSITION ),99.76,PCT, -N-       NONE
FRC3A.P.AH10.MOD,, -Virtual-,(MODE POINT VIRT ),0,, -N-       BN16
FRC3A.P.AH10.MODEA,, -Virtual-,(MODE POINT A    ),ON,, -N-       BN16
FRC3A.P.AH10.MODEB,, -Virtual-,(MODE POINT B    ),OFF,, -N-       BN16
FRC3A.P.AH10.MODEC,, -Virtual-,(MODE POINT C    ),OFF,, -N-       BN16
FRC3A.P.AH10.MODED,, -Virtual-,(MODE POINT D    ),OFF,, -N-       BN16
FRC3A.P.AH10.MODEE,, -Virtual-,(MODE POINT E    ),OFF,, -N-       BN16
FRC3A.P.AH10.MODEF,, -Virtual-,(MODE POINT F    ),OFF,, -N-       BN16
FRC3A.P.AH10.MODEG,, -Virtual-,(MODE POINT G    ),OFF,, -N-       BN16
FRC3A.P.AH10.MODEH,, -Virtual-,(MODE POINT H    ),OFF,, -N-       BN16
FRC3A.P.AH10.MODEI,, -Virtual-,(MODE POINT I    ),OFF,, -N-       NONE
FRC3A.P.AH10.ONTME,, -Virtual-,(AH01 ON TIMER   ),5226448,secs, -N-       BN16
FRC3A.P.AH10.RAD,,0 04 02,(AH10 RA DAMPER  ),54.99,PCT, -N-       BN16
FRC3A.P.AH10.RAD.ALM,, -Virtual-,(AH10 RAD ALARM  ),NORMAL,, -N-       BN16
FRC3A.P.AH10.RAD.POS,,0 02 02,(AH10 RAD POSITIN),52.03,PCT, -N-       NONE
FRC3A.P.AH10.RAT,,0 01 02,(AH10 RA TEMP    ),85.35,DEG F, -N-       NONE
FRC3A.P.AH10.RFEMER,, -Virtual-,(RF EAD EMER OVRD),OFF,, -N-       BN16
FRC3A.P.AH10.SADP,, -Virtual-,(SA DEW POINT    ),40.56,DEG F, -N-       BN16
FRC3A.P.AH10.SADP.ERR,, -Virtual-,(AH10 SADP ERR   ),0,, -N-       BN16
FRC3A.P.AH10.SADP.MAS,, -Virtual-,(SADP MA STPT    ),65,DEG F, -N-       BN16
FRC3A.P.AH10.SADP.SP,, -Virtual-,(SADP STPT       ),25,DEG F, -N-       BN16
FRC3A.P.AH10.SAF.ENB,,0 06 01,(AH10 SFAN ENABLE),ON,, -N-       BN16
FRC3A.P.AH10.SAF.SPD,,0 04 03,(AH10 SAF SPEED  ),59.04,PCT, -N-       BN16
FRC3A.P.AH10.SAF.STS,,0 03 02,(AH01 FAN STATUS ),ON,, -N-       NONE
FRC3A.P.AH10.SAH,,0 01 03,(AH10 SA HUMID   ),37.3,rh, -N-       NONE
FRC3A.P.AH10.SAH.ALM,, -Virtual-,(SAH OUT OF RANGE),ON,, -N-       BN16
FRC3A.P.AH10.SAH.FLT,, -Virtual-,(SAH FAILED      ),OFF,, -N-       BN16
FRC3A.P.AH10.SAS,, -Virtual-,(SA STPT         ),65,DEG F, -N-       BN16
FRC3A.P.AH10.SAT,,0 01 04,(AH10 SA TEMP    ),67.46,DEG F, -N-       NONE
FRC3A.P.AH10.SAT.ALM,, -Virtual-,(SAT OUT OF RANGE),OFF,, -N-       BN16
FRC3A.P.AH10.SAT.ERR,, -Virtual-,(AH10 SAT ERR    ),0,, -N-       BN16
FRC3A.P.AH10.SAT.ERR1,, -Virtual-,(AH10 SAT ERR    ),0,, -N-       NONE
FRC3A.P.AH10.SAT.FLT,, -Virtual-,(SAT FAILED      ),OFF,, -N-       BN16
FRC3A.P.AH10.SAT.MAS,, -Virtual-,(SA MA STPT      ),65,DEG F, -N-       BN16
FRC3A.P.AH10.SAWB,, -Virtual-,(SA WET BULB     ),51.95,DEG F, -N-       BN16
FRC3A.P.AH10.SF.POWER,, -Virtual-,(                ),13.9,kW, -N-       BN16
FRC3A.P.AH10.SF1.AUTO,, -Virtual-,(VFD AUTO        ),AUTO,, -N-       BN16
FRC3A.P.AH10.SF2.AUTO,, -Virtual-,(VFD AUTO        ),AUTO,, -N-       BN16
FRC3A.P.AH10.SHS,, -Virtual-,(SA HUMD STPT    ),80,rh, -N-       BN16
FRC3A.P.AH10.SYSENB,, -Virtual-,(AHU-10          ),ON,, -N-       BN08
FRC3A.P.AH10.WINTERIZED,, -Virtual-,(WINTERIZED Y/N  ),YES,, -N-       BN08
FRC3A.P.MU10.CF.AUTO,, -Virtual-,(VFD AUTO        ),AUTO,, -N-       BN16
FRC3A.P.RF19.AUTO,, -Virtual-,(RF19 AUTO VIRT  ),AUTO,, -N-       BN16
FRC3A.P.RF19.EAD,,0 04 07,(RF19 EXDAMPER   ),100,PCT, -N-       BN16
FRC3A.P.RF19.EAD.ALM,, -Virtual-,(RF19 ALM PNT    ),OFF,, -N-       BN16
FRC3A.P.RF19.EAD.ALM.PT,, -Virtual-,(RF19 ALM TIMER  ),0,secs, -N-       BN16
FRC3A.P.RF19.EAD.POS,,0 01 07,(RF19 EAD POSITIN),97,PCT, -N-       NONE
FRC3A.P.RF19.EAT,,0 01 06,(RF19 EXH TEMP   ),82.22,DEG F, -N-       NONE
FRC3A.P.RF19.EMS,,0 07 02,(RF19 EMERG STOP ),OFF,, -N-       NONE
FRC3A.P.RF19.ENB,,0 07 01,(RF19 ENABLE     ),ON,, -N-       BN16
FRC3A.P.RF19.FAIL,, -Virtual-,(RF19 FAIL PNT   ),OFF,, -N-       BN16
FRC3A.P.RF19.ONTME,, -Virtual-,(RF19 ON TIMER   ),0,secs, -N-       BN16
FRC3A.P.RF19.SPD,,0 04 08,(RF19 SPEED      ),41.15,PCT, -N-       BN16
FRC3A.P.RF19.STS,,0 03 04,(RF19 STATUS     ),ON,, -N-       NONE
FRC3A.P.RF20.AUTO,, -Virtual-,(RF20 AUTO VIRT  ),AUTO,, -N-       BN16
FRC3A.P.RF20.EAD,,0 05 07,(RF20 EXDAMPER   ),0,PCT, -N-       BN16
FRC3A.P.RF20.EAD.ALM,, -Virtual-,(RF20 ALM PNT    ),OFF,, -N-       BN16
FRC3A.P.RF20.EAD.ALM.PT,, -Virtual-,(RF20 ALM TIMER  ),0,secs, -N-       BN16
FRC3A.P.RF20.EAD.POS,,0 02 07,(RF20 EAD POSITIN),1,PCT, -N-       NONE
FRC3A.P.RF20.EAT,,0 02 04,(RF20 EXH TEMP   ),81.79,DEG F, -N-       NONE
FRC3A.P.RF20.EMS,,0 07 04,(RF20 EMERG STOP ),OFF,, -N-       NONE
FRC3A.P.RF20.ENB,,0 07 03,(RF20 ENABLE     ),OFF,, -N-       BN16
FRC3A.P.RF20.FAIL,, -Virtual-,(RF20 FAIL PNT   ),OFF,, -N-       BN16
FRC3A.P.RF20.ONTME,, -Virtual-,(RF20 ON TIMER   ),0,secs, -N-       BN16
FRC3A.P.RF20.SPD,,0 05 08,(RF20 SPEED      ),0,PCT, -N-       BN16
FRC3A.P.RF20.STS,,0 03 05,(RF20 STATUS     ),OFF,, -N-       NONE
FRC3A.P.AH10.SF1:RO1 ACT,,255 255 01,(                ),ON,, -N-       NONE
FRC3A.P.AH10.SF2:RO1 ACT,,255 255 01,(                ),OFF,, -N-       NONE
FRC3A.P.MU10.CF:RO1 ACT,,255 255 01,(                ),ON,, -N-       NONE
FRC3A.P.RF19:RO1 ACT,,255 255 01,(                ),ON,, -N-       NONE
FRC3A.P.RF20:RO1 ACT,,255 255 01,(                ),ON,, -N-       NONE
!AHU11.PXCM311:Address,, -Virtual-,(                ),7510,, -N-       NONE
FRC3.PXCM311.AHU11.FLUSH.DRY:PPCL Address,,,,,,
, -Virtual-,(                ),0,, -N-       NONE,
FRC3.PXCM311.AHU11.MODE.PGM:PPCL Address,,,,,,
, -Virtual-,(                ),0,, -N-       NONE,
FRC3.PXCM311.AHU11.PGM:PPCL Address,,,,,,
, -Virtual-,(                ),0,, -N-       NONE,
FRC3.PXCM311.AHU11.RF.PGM:PPCL Address,,,,,,
, -Virtual-,(                ),0,, -N-       NONE,
FRC3.PXCM311.BATT,, -Virtual-,(BATTERY FAIL    ),100,, -N-       BN16
FRC3.PXCM311.DX.ALM.PGM:PPCL Address,,,,,,
, -Virtual-,(                ),0,, -N-       NONE,
FRC3.PXCM311.RENO.TEST,, -Virtual-,(RENO TEST POINT ),OFF,, -N-       NONE
FRC3A.P.AH11.CCL.BPD,,0 04 06,(CC BYPASS DMPR  ),100,PCT, -N-       BN16
FRC3A.P.AH11.CCL.BPD.ALM,, -Virtual-,(AH11 CCL BPD AL ),NORMAL,, -N-       BN16
FRC3A.P.AH11.CCL.BPD.POS,,0 02 05,(BYPASS DMPR POS ),97.14,PCT, -N-       NONE
FRC3A.P.AH11.CCL.FCD,,0 04 04,(FUTURE CC DAMPER),100,PCT, -N-       BN16
FRC3A.P.AH11.CCL.FCD.ALM,, -Virtual-,(AH11 CCL FCD ALM),NORMAL,, -N-       BN16
FRC3A.P.AH11.CCL.FCD.POS,,0 02 03,(FUTURE CCDMP POS),98.22,PCT, -N-       NONE
FRC3A.P.AH11.CCT,,0 01 08,(AH11 CLG CL TEMP),76.14,DEG F, -N-       NONE
FRC3A.P.AH11.CKT1.FRZALARM,,0 03 15,(COMPCKT1 FRZ ALM),OFF,, -N-       NONE
FRC3A.P.AH11.CKT1.HIGH.PRESS,,0 10 12,(A11CKT1 HIGHPRES),OFF,, -N-       NONE
FRC3A.P.AH11.CKT1.LOW.PRESS,,0 10 10,(A11 CKT1 LOWPRES),OFF,, -N-       NONE
FRC3A.P.AH11.CKT1.PUMPOUT,,0 10 08,(A11 CKT1 PUMPOUT),OFF,, -N-       NONE
FRC3A.P.AH11.CKT2.FRZALARM,,0 03 12,(COMPCKT2 FRZ ALM),OFF,, -N-       NONE
FRC3A.P.AH11.CKT2.HIGH.PRESS,,0 10 11,(A11CKT2 HIGHPRES),OFF,, -N-       NONE
FRC3A.P.AH11.CKT2.LOW.PRESS,,0 10 09,(A11 CKT2 LOWPRES),OFF,, -N-       NONE
FRC3A.P.AH11.CKT2.PUMPOUT,,0 10 07,(A11 CKT2 PUMPOUT),OFF,, -N-       NONE
FRC3A.P.AH11.COMP1A.ALM,, -Virtual-,(DX COMP 1A ALM  ),OFF,, -N-       NONE
FRC3A.P.AH11.COMP1A.SAFETY,,0 10 06,(A11 COMP1A SAFTY),OFF,, -N-       NONE
FRC3A.P.AH11.COMP1B.ALM,, -Virtual-,(DX COMP 1B ALM  ),OFF,, -N-       NONE
FRC3A.P.AH11.COMP1B.SAFETY,,0 10 05,(A11 COMP1B SAFTY),OFF,, -N-       NONE
FRC3A.P.AH11.COMP1C.ALM,, -Virtual-,(DX COMP 1C ALM  ),OFF,, -N-       NONE
FRC3A.P.AH11.COMP1C.SAFETY,,0 10 04,(A11 COMP1C SAFTY),OFF,, -N-       NONE
FRC3A.P.AH11.COMP2A.ALM,, -Virtual-,(DX COMP 2A ALM  ),OFF,, -N-       NONE
FRC3A.P.AH11.COMP2A.SAFETY,,0 10 03,(A11 COMP2A SAFTY),OFF,, -N-       NONE
FRC3A.P.AH11.COMP2B.ALM,, -Virtual-,(DX COMP 2B ALM  ),OFF,, -N-       NONE
FRC3A.P.AH11.COMP2B.SAFETY,,0 10 02,(A11 COMP2B SAFTY),OFF,, -N-       NONE
FRC3A.P.AH11.COMP2C.ALM,, -Virtual-,(DX COMP 2C ALM  ),OFF,, -N-       NONE
FRC3A.P.AH11.COMP2C.SAFETY,,0 10 01,(A11 COMP2C SAFTY),OFF,, -N-       NONE
FRC3A.P.AH11.CONTROL,, -Virtual-,(MSTER/SLAVE/NONE),MASTER,, -N-       BN16
FRC3A.P.AH11.CTS,, -Virtual-,(COIL TEMP SP    ),50,DEG F, -N-       NONE
FRC3A.P.AH11.CU.HEATTRACE.PWR,,0 03 14,(AH11DX1 CU POWER),ON,, -N-       NONE
FRC3A.P.AH11.DRAIN.FILL,,0 07 05,(AH11DX1 DRAINFIL),OFF,, -N-       NONE
FRC3A.P.AH11.DX.CLG.LOCKOUT,,0 10 14,(AH11 CLG LOCKOUT),ON,, *A3ACK*   NONE
FRC3A.P.AH11.DX.CNDP.ENB,,0 11 01,(DXCOND PMP ENABL),OFF,, -N-       NONE
FRC3A.P.AH11.DX.CNDP.RUN,, -Virtual-,(DX CNDP TMR     ),0,mins, -N-       BN16
FRC3A.P.AH11.DX.CNDP.RUNSP,, -Virtual-,(DX CNDP RUN SP  ),10,mins, -N-       NONE
FRC3A.P.AH11.DX.CNDP.TMR,, -Virtual-,(DX CNDP TMR     ),0,mins, -N-       BN16
FRC3A.P.AH11.DX.CNDP.TMS,, -Virtual-,(DX CNDP TMR SP  ),1440,mins, -N-       NONE
FRC3A.P.AH11.DX.CONDUCTIVITY,,0 02 08,(DX CONDUCTIVITY ),3676,ppm, -N-       NONE
FRC3A.P.AH11.DX.EMERG.RELAY,,0 10 15,(A11DX1 EMER RELA),OFF,, -N-       NONE
FRC3A.P.AH11.DX.ESTOP,,0 07 06,(AH11DX1 EMER STP),OFF,, -N-       NONE
FRC3A.P.AH11.DX.ORDER,, -Virtual-,(DX CONTROL      ),HUMIDITY,, -N-       BN16
FRC3A.P.AH11.DX.OVRD,, -Virtual-,(DX OVERRIDE     ),OFF,, -N-       BN08
FRC3A.P.AH11.DX.PHASE.MONITOR,,0 10 13,(AH11PHASE MONITR),ON,, *A3ACK*   NONE
FRC3A.P.AH11.DX.SUMP.DRAIN,,0 07 05,(DX SUMP DRAIN   ),ON,, -N-       BN08
FRC3A.P.AH11.DX.TMR,, -Virtual-,(DX TMR          ),0,secs, -N-       BN16
FRC3A.P.AH11.DX.TMS,, -Virtual-,(DX TMR SP       ),300,secs, -N-       NONE
FRC3A.P.AH11.DX.WTR.NEED,, -Virtual-,(DX WATER NEED   ),OFF,, -N-       BN16
FRC3A.P.AH11.DX1,,0 08 01,(AH11 DXCOMP 1 SS),OFF,, -N-       BN16
FRC3A.P.AH11.DX1.STATUS,,0 03 06,(AH11 DX1 STATUS ),OFF,, -N-       NONE
FRC3A.P.AH11.DX2,,0 08 02,(AH11 DXCOMP 2 SS),OFF,, -N-       BN16
FRC3A.P.AH11.DX2.STATUS,,0 03 07,(AH11 DX2 STATUS ),OFF,, -N-       NONE
FRC3A.P.AH11.DX3,,0 08 03,(AH11 DXCOMP 3 SS),OFF,, -N-       BN16
FRC3A.P.AH11.DX3.STATUS,,0 03 08,(AH11 DX3 STATUS ),OFF,, -N-       NONE
FRC3A.P.AH11.DX4,,0 08 04,(AH11 DXCOMP 4 SS),OFF,, -N-       BN16
FRC3A.P.AH11.DX4.STATUS,,0 03 09,(AH11 DX4 STATUS ),OFF,, -N-       NONE
FRC3A.P.AH11.DX5,,0 08 05,(AH11 DXCOMP 5 SS),OFF,, -N-       BN16
FRC3A.P.AH11.DX5.STATUS,,0 03 10,(AH11 DX5 STATUS ),OFF,, -N-       NONE
FRC3A.P.AH11.DX6,,0 08 06,(AH11 DXCOMP 6 SS),OFF,, -N-       BN16
FRC3A.P.AH11.DX6.STATUS,,0 03 11,(AH11 DX6 STATUS ),OFF,, -N-       NONE
FRC3A.P.AH11.DXBLOWDWN,,0 11 02,(DX BLOWDOWN     ),OFF,, -N-       NONE
FRC3A.P.AH11.ECH.1SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.24TMR,, -Virtual-,(ECH 24 HR TIMER ),420,mins, -N-       BN16
FRC3A.P.AH11.ECH.24TMS,, -Virtual-,(ECH 24 HR STPT  ),1440,mins, -N-       NONE
FRC3A.P.AH11.ECH.2SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.3SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.4SY,, -Virtual-,(ECH SYS VRT     ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.BPD,,0 05 01,(AH11 ECH BY PASS),100,PCT, -N-       BN16
FRC3A.P.AH11.ECH.BPD.ALM,, -Virtual-,(AH11 ECH BPD ALM),NORMAL,, -N-       BN16
FRC3A.P.AH11.ECH.BPD.POS,,0 09 05,(AH11 ECH BPD POS),98.83,PCT, -N-       NONE
FRC3A.P.AH11.ECH.CAP,, -Virtual-,(ECH DEMAND      ),0,PCT, -N-       BN16
FRC3A.P.AH11.ECH.CC1,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.CC2,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.CC3,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.CC4,, -Virtual-,(ECH ENABLE VRT  ),OFF,, -N-       BN16
FRC3A.P.AH11.ECH.CNT,, -Virtual-,(ECH COUNT       ),0,, -N-       BN16
FRC3A.P.AH11.ECH.DRY.ENB,, -Virtual-,(ECH DRY ENABLE  ),OFF,, -N-       NONE
FRC3A.P.AH11.ECH.DRY.TMR,, -Virtual-,(ECH DRY TMR     ),0,mins, -N-       NONE
FRC3A.P.AH11.ECH.DRY.TMS,, -Virtual-,(ECH DRY TMR     ),60,mins, -N-       BN16
FRC3A.P.AH11.ECH.ENB,, -Virtual-,(ECH ENABLED     ),ON,, -N-       BN16
